Name,Comment,Time,Likes,Reply Count
Joshua Smith,Immediately lying… google search and YouTube is slightly more male than female 56/44 not 80/20! Cmon,2021-07-22T21:58:22Z,1,1
Skaytah,That crooked plastic ring around the bottle triggered me! Anybody else?,2021-07-22T21:52:58Z,2,1
S,"Carolyn myss book... Scared contracts

Woman who run with wolves",2021-07-22T21:51:13Z,1,1
Leon B,Jordan Peterson talks about masculinity until he cries into his own breakdown. Pathetic! Beware of false prophets!,2021-07-22T21:47:05Z,2,2
Sirup See,"Thank you. Peterson always looks that close to psychological freakout, you can just feel it.",2021-07-25T10:56:41Z,0,
Kivaras,"Everyone, including very masculine people, have a breakdown at some point. Even Achilles had dramatic breakdowns and he was the deified hero of masculinity itself.",2021-07-23T00:21:03Z,2,
DM Boudreau,Me man..Me have penis...Me not woman. Get to the @#@* point!,2021-07-22T21:46:04Z,1,1
appoNo1,"I can’t stress enough how important it is for people of different backgrounds to be allowed these spaces to exercise ideas. 

Without this we end up with politicians and leaders who are the lesser of two evils and not representative of our population on either side of the political isle. My real wish for society is to take a step back from social media’s constant packaging of information into smaller and smaller sound bites, and return to a place of mutual respect of our opponents and peers intent without assuming the person is evil. 

We must be better than Fox, MSNBC, the BBC etc, at having productive conversations in order to progress as a functional society.",2021-07-22T21:44:29Z,1,0
Billy Mellstrom,How many has been arrested for the pronounce law in Canada Jordan protested vigorously and rise to fame for?,2021-07-22T21:43:43Z,1,1
Luca Valente,Why do we need Canadian Kermit's take on manliness... for the thousandth time??,2021-07-22T21:42:58Z,4,0
Laura Pavone,Curious to watch an upgrade of this interview. So far I haven't heard anything interesting.,2021-07-22T21:41:50Z,2,0
Mary Gad,"But, we can never reveal the truth of the man with out going deep with in our self. Ego likes to lie to cover the truth. And, ego always thinks it's knowledge is all truth but that would be misleading ego.",2021-07-22T21:39:20Z,1,1
alcapone212,"The American political system also mimics religious cults. There is a holy book which is from God and nobody dares to change - the Constitution, and the Apostles who created this book.  There is a temple - the Capitol. There are forty+ martyrs with their temples - the presidents with their libraries. There is a prayer cited every day in every school for 12 years - The pledge of allegiance. There is a holly Trinity + 1, chiseled in mount Rushmore Etc, etc.",2021-07-22T21:38:15Z,2,0
Yung-Lung Chen,"54% of YouTube viewers are male, while 44% are female (Jordan's claim that almost everyone that watches Youtube is male is very farfetched)",2021-07-22T21:37:35Z,1,0
Mary Gad,"Your audience is 80 percent male because you are a Male and are Gear to ""helping"" the male sex. Duh",2021-07-22T21:36:49Z,1,1
Millennialsplaining with Bess Goden,"1. Femininity is not weakness, it is emotion, empathy and beauty. The only reason you think that implies weakness is the patriarchy. 2. You equate femininity with capitalism and commodification because women were literally and legally chattel (aka a commodity) until the mid 1860s. 

Can we please have a conversation about this on my show? Males and male culture are beautiful and are NOT synonymous with the patriarchy. I can help navigate some dark waters on this subject. ❤️✌🏻",2021-07-22T21:36:38Z,2,1
Bill Gilkerson,"Masculinity, man bun...............did I miss something?",2021-07-22T21:34:40Z,0,0
Marian Russell,So good to see no masks  in shops etc today.  People  have woke  up,2021-07-22T21:33:59Z,0,0
Leon Kane,"Yeah I have been staying away from devouring mothers, its not perfect but so far I have enjoyed good health.",2021-07-22T21:33:47Z,3,0
Robert Cox,I don't want Jordan to define my thinking...,2021-07-22T21:32:36Z,2,0
Z X,Hello fellow males,2021-07-22T21:32:13Z,0,0
D Fens,The world needs more Jordan B. Peterson's,2021-07-22T21:29:33Z,1,0
Andy Zar,"Men obsessed with being alpha or how to be one almost end up using its powers for the worst, they distort its definition and come up with an entirely different one in praxis. Sorry kids, Cobra Kai is not alpha, even the show knows that and makes a mockery of that hyper-masculinity worthy of a 5 year old tantrum pretending he is John Wayne as he uses a fake wooden horse to lay down the law while you can hear his mama yelling in the background to remember to wash his teeth before bedtime.",2021-07-22T21:29:14Z,3,0
Heather Brooks,I love Jordan Peterson so very much!,2021-07-22T21:28:31Z,0,0
Matthew Jones,"Today, many men have lost connection to Healthy Masculinity. 

They feel confused about their role in society and how to be good partners, fathers & brothers.

And maybe most painful of all, they feel completely disconnected from their purpose in life.

This is tragic, because in my experience men feel best when they know they are contributing to the well being of the people, organisations & communities they serve.",2021-07-22T21:27:01Z,0,0
Nas ibars,Oh oh here goes the algorithm again.....,2021-07-22T21:26:31Z,1,0
Matt,Great to see Jordan through his illness and back to what he's best at,2021-07-22T21:26:08Z,0,1
Finn Ryan,3 years ago this,2021-07-22T23:26:18Z,0,
WeAreOne ❤,YESHUA CHRIST came for the fatherless no better example to follow than the truth the way and the life. Dios Es Amor ❤,2021-07-22T21:25:27Z,0,0
Jed Bloch,Jordan Peterson is a genius and a gift to sanity and reality,2021-07-22T21:20:15Z,0,0
Saik Kalio,Wait til rssell figures out that the ego haangs out very far from the garden. Lettuce grow 2 the garden nowww shallllllwe.and in the garden u become one.away from garden u bec0me ...you.,2021-07-22T21:18:47Z,0,0
Cepaso Transportation,Brilliant conversation! Fascinating topics!,2021-07-22T21:16:52Z,0,0
RedroomStudios,"the over protective feminine is exactly what we have been experiencing the last 16 months under covid.  toxic feminism is currently ruling our world.  and it is very much a response to Trump in the US who was a symbol of toxic masculinity... everyone for themselves, the strongest win etc.  neither are healthy for our society, but this current toxic feminine potentially has the power to destroy our society while claiming to do good.  it is entirely misguided.  making life and society free of risk kills our humanity.  there is no point in living if people dont have the freedom to take risks and follow their dreams.",2021-07-22T21:13:30Z,0,0
curandero verde,Jordan thinks about masculinity too much...Careful Jordan you might pull a Bruce Gender if you get too neurotic,2021-07-22T21:12:39Z,0,0
Nostril Nuisance,6:20 - 6:21,2021-07-22T21:09:40Z,0,0
Teeny Tike,"men have become gay because girls dont put out anymore, because bumming nest housing crisis.",2021-07-22T21:09:36Z,0,0
Pryde Foltz,"""Is is an idea worth thinking about for a while"" ... that is called diplomacy. LOL.  

The thing is men consume as much as women and we both have an instinct to bring back sustenance to the family and tribe in one way or another. For a long time, it was tasked to women to do most of the shopping for the household and so the advertising was mostly targeted towards women. I think it may be more of a case of situational legacy than that consuming is a misplaced worship of the feminine. I mean have we really stopped worshipping yin and yang energies is other ways ... if you know what I mean. Ask your wife. This is obviously  also  part of advertising tactics. 

To the devouring mother; she has of course been denied an outlet for her divine sexuality and as such her energies become over-focused on nurturing her children because the egos natural drive to free itself, we get contrast between child and parent. A lack of balance generally experienced through resentment is where the suffering and demonization begins.  The devouring parent is a very dangerous misogynist concept  and used to disenfranchise women from politic power. The racial hatred portion aside, calling a woman a 'Karen' removes the place for the elder female at the council. It silences wisdom as it flows through older women. De-sexed and silenced what role is left her but that of child-nurturer. This is why we continue to need feminism. 

If we want to avoid imbalance in our relationships ... and really that is what you are both getting at; situations and relationships only become 'toxic' when there is an imbalance. Men and women, non-binaries, must be freer to explore identity without dualistic bounds and expectations. The individual should be free to flow between the yin and yang concepts and not limited by either. 

I think the only real limit any enlightening individual needs is the golden rule. Treat others (and the environment) as you would wish to be treated. This requires empathetic abilities which are natural for some and can be taught through role-play and thought experiments for others. 

As a feminist ... systems should not be constructed to disadvantage/advantage any group of people over another, and we should all have equal rights under the law, I find this talk about masculinity and femininity counter-productive and animosity-driving. It literally pits feminists (just a word) against feminists. (Let's just say people who are pro-equality and anti-oppression. That's just about all of us.) 

When you have the balance right, you will know because you feel and look good. Others will note it and feel good to be around you. We all want to feel free but also supported and appreciated. Remember this and remember it is not your job to get the balance right for another because you can't. Appreciate them and allow them the space to gain their own balance, but certainly, particularly if they have soft cranial parts, keep them from falling to their death.  Gentleness and age appropriate limits make sense and if you are particularly artful at applying them, a child will appreciate them and may not even notice you have.

(Get the full blog here ... https://peakd.com/photography/@prydefoltz/russell-brand-in-conversation-jordan-peterson-response-blog-digital-art-and-photography)",2021-07-22T21:06:22Z,3,1
katalin kiss,Well said,2021-07-23T10:47:44Z,2,
Josephine Gutierrez,"Dear Russel. I know you probably won't read this, however, I feel the need to express it.
I stopped watching tv or commercial movies about 20 years ago (inner preservation). I knew you existed as a celebrity only because I remember seeing your face and hearing your name in passing on  occasions when I happened to be in a place where the TV was on and got a glimpse when passing by. I guessed you were kind of famous or something at the time. 

This is to say that I just knew a bit more about you a few weeks ago when one of your videos appeared as a suggestion in my youtube channel. I read the video title and although I don't remember at this moment what it was about, I do remember being curious that a celebrity was talking about certain subjects. Only then I watched the one titled ¨Does fame make you insane?¨ 

I don't mean to sound cruel, but  I am glad that you went through several experiences. Now It is like your spiritual powers have been restored because the wisdom and depth you gained from them now enables you not only to live life fully but also to help others to learn more about so many important topics that now more than ever we all need to get a grip on. I enjoy watching you explaining things, information and communicating your ideas in such a thoughtful, intelligent and articulated manner.Above all, I find beauty, truth and love in your words.

I´m also glad for the hard experiences I went through because I have also gained wisdom. That's why now  I can really appreciate the work you´re doing and understand your ideas, many of them are reflections of my own. You also make me laugh a lot and I LOVE laughing.

I hope I have expressed my ideas properly. English is not my native tongue, so please forgive any typos or grammar mistakes.
 I am happy you´re here with us. Thank you.",2021-07-22T21:04:53Z,0,0
eakherenow kingsley,Peterson's mother did not protect and he will forever rationalize her betrayal.,2021-07-22T21:04:41Z,0,0
eakherenow kingsley,Peterson writes and talks about a weak little bird who becomes VICIOUS when he's threatened so...let's pay attention to this revealing piece of interest in his head.Peterson is that potentially vicious little bird he so relates to.He braces himself to attack when someone calls him out.Brand gentiles him.Peterson's embrace of masculinity is a shield he clearly needs.,2021-07-22T21:02:40Z,6,0
Tom T,It’s so great to listen to two people kicking around important ideas,2021-07-22T21:01:46Z,8,0
Liam McCann,One of the great tragedies of this age is the emergence of feminine men. Seeking pleasure and harm avoidance are not virtuous; our culture is reaping a bitter harvest.,2021-07-22T21:01:17Z,4,1
C K Laurence,perfectly said!,2021-07-22T23:48:17Z,0,
Kel,"As a teacher/psychologist who deals with the field of self-development for adolescents, I tell you I have to devour 'Devouring Mothers' on a daily basis. If you want some self-development for yourself, try that. It's a tough one! :D",2021-07-22T20:59:04Z,12,6
MF Jolliffe,"@Kel 
Ok mate .. good reply .. at least I know I'm dealing with someone intelligent .. thanks your comments .. shall try to take onboard.",2021-07-23T16:10:00Z,1,
Kel,"@MF Jolliffe Maybe one should not infer so much from a sentence in the Youtube comments? Better you try being less emotional so as not to arrive at such cloudy conclusions about things and people you have no idea about. In fact, go and have a good time, a good laugh, and see how some spontaneity and some fun works wonders when dealing with people. Hint: directness, honesty, some human-to-human banter and a laugh often does the trick much better than some 'restrained, straight, serious professional with integrity' or whatever that you are trying to reduce my work down to. It seems (but I won't assume) you're stuck in a world of labels, expectations and emotions and not having a good time of it. I actually wonder if you're just having me on! Cheers, and thanks for your comments though, I appreciate it.",2021-07-23T16:03:34Z,5,
MF Jolliffe,"@Kel 
Well don't forget Respect for both Clients and their Mothers! Surely this is not really stuff you should be acting as Joker about on YouTube. 
But there again, you appear to be a fan of Peterson, who is often never anything but glibb as well as unsympathetic towards persons suffering disordered personalities.
You 'Psychologists' are MEANT to be a part of the healing professions.
So perhaps you should straighten up a little and take your role seriously.
How do you think that Mothers feel after reading your comments above? Are they going to develop faith in jerks such as yourself?
Are they upon your own slab/alter/chopping block for instant dismissal?
Try show some restraint, as well some integrity in what you present of yourself as well as your Profession!",2021-07-23T15:18:22Z,0,
Kel,"@MF Jolliffe I was speaking, I guess, in abstract terms just for fun, as a quick lighthearted Youtube comment. I get to see the fruits of the so-called 'Devouring Mother' (let's say a mother that raises a kid in a way to satisfy her own needs more so than in a way that's best for the kid). I often have the chance to have direct conversations with such mothers about how they may be the cause various issues that have begun to surface as their 'baby' begins to turn into someone she no longer recognises, or in some cases a monster that is rather resentful towards her.",2021-07-23T12:29:54Z,3,
Scout887,"it seems like the progress, that humanity makes on some fields, leads to retrogrades in other fields. So is the progress really a true progress? automation= physically easier work= more obesity or the need to do sport = time consuming. Modern life is full with such examples.",2021-07-23T09:01:22Z,1,
MF Jolliffe,"Not sure you made yourself clear. What do you mean by 'you have to devour Devouring Mothers...'?
It really helps if persons (professionals especially) learn how to express themselves effectively by speaking more in depth, instead of just reflecting off some surface.
Not least that you are representative of and in a sense ambassador to your Profession.
Thanks.",2021-07-23T07:14:19Z,0,
Brooklyn,"THIS WAS VERY INTERESTING !!
Something I never really noticed/realized before.",2021-07-22T20:58:52Z,0,0
viclloyd1,Jordan looks so well. Is this a current interview. ....? Glad he is doing so well after his long term illness.,2021-07-22T20:58:16Z,0,1
Sue Crerar,This is an excerpt from an older recording,2021-07-23T00:43:33Z,0,
FANATIC FORAGER,"Greå🌴 topi¢, as per usual, 🦋🕯🌱 🪑 Conscientious Objecting guest, ✨🙌🏼 an alluring poînt that ¢ommercialised communities, are strategically distracted away from the Jungian Theorem • ☂️",2021-07-22T20:56:58Z,0,0
Emmanuel Maria,This conversation was going no where,2021-07-22T20:56:50Z,0,0
James Humphries,2 very intelligent men!,2021-07-22T20:56:28Z,0,0
Ev,"I love J.P., he's an amazing man.",2021-07-22T20:56:05Z,3,0
Jasper Burgh,"Disney (for Americans) this is the plagiarists of agent folklore, kind of , don’t come for me i am cleaning my room , mat dillahunty won the debate",2021-07-22T20:55:16Z,0,0
Dave L.,“Uni’y”,2021-07-22T20:54:44Z,0,0
Chris O'Grady,"God I hate Peterson, I admire anyone able to hold a conversation with him",2021-07-22T20:53:59Z,2,3
James Thompson,"@Chris O'Grady If that's your takeaway about Petterson, that's your takeaway. We can all speak in board, vagueness with no examples. Personally never heard anyone who comes across as more brutally honest about the human condition and the traps people fall into and how to avoid doing so.",2021-07-23T05:23:24Z,0,
Chris O'Grady,"@James Thompson no, listening to him reminds me that some people can sound reasonable even if they are extremely logically inconsistent, which is worrying as it symbolises why you cant trust people just beciase they sound smart. Watch content of him debating animal ethics with vegans.",2021-07-23T00:31:58Z,0,
James Thompson,"No you hate yourself, and listening to him reminds you of this  fact.",2021-07-22T22:50:06Z,0,
Alex T,"'what you reckon, i made it up!' haha",2021-07-22T20:52:38Z,0,0
Bee Real,"I always kinda thought Russel was irritating and annoying until I started listening to him on YouTube... also where I found Mr Peterson. Love both these men because you YouTube and I was born, raised, and identity as female 🤣",2021-07-22T20:52:13Z,0,0
Miles Doodling,Ha I would love to talk to Jordan Peterson one day to be like 'What do you think of this thing that I made up?' lol,2021-07-22T20:50:01Z,0,0
Bentcop . biz,I can talk in riddles LOL ;),2021-07-22T20:48:07Z,1,0
john malarek,i'm not keen on Russell but i appreciate his left leaning intellect. glad i watched this. still like the balance,2021-07-22T20:47:31Z,1,0
2afes,"how do you think you will be victorious Russell! There is still time, but not for motivation for ones self.",2021-07-22T20:47:09Z,0,0
Kai Johnson,Old video.,2021-07-22T20:46:23Z,0,0
Lisa A,i love how both of you think and approach topics. i'll have to search if you've ever had a convo with kanye. that guy has a great way of coming at things as well.,2021-07-22T20:45:19Z,0,0
PapawsPistol OO69,Two of the most brilliant men of our time. Bravo Mr Brand.,2021-07-22T20:44:47Z,3,0
Dean J,The two most influential guys in the world for me!,2021-07-22T20:43:42Z,0,0
ClydeGamingKush,Russell - have you had your jabs? I need to know? Xxxx,2021-07-22T20:42:17Z,0,0
Jacob Zaranyika,"I agree - do the least for your children, that is how they learn to think for themselves - especially during the formative years.",2021-07-22T20:42:13Z,1,0
Trashman,"Toxic masculinity in accordance to wikipedia: ""The concept of toxic masculinity is used in academic and media discussions of masculinity to refer to certain cultural norms that are associated with harm to society and men themselves. Traditional stereotypes of men as socially dominant, along with related traits such as misogyny and homophobia, can be considered ""toxic"" due in part to their promotion of violence, including sexual assault and domestic violence. The socialization of boys in patriarchal societies often normalizes violence, such as in the saying ""boys will be boys"" about bullying and aggression."" Right. So men were different in the 1960's? (Vietnam) 1940's? (WW2), 1810? Napoleonic wars... Then the Romans, Greeks, Myans (blood for the blood god), Egyptians and all the way down to the Sumerians. Toxic masculinity, just more intellectualised, media influenced bullshit. ""We don't like men being like this! So we're going state that it's MORRIALLY WRONG!!!"" Just more politically correct bullshit. Or, please tell me were these men of love and kindness and giving and empathy are in history - Jesus? The Romans caught that guy and nailed him to a tree. Toxic masculinity a truth? Or just those in power, fearful of religion no longer being able to suppress the masses, creating another moral code to suppress the masses? Billionaires getting richer, gap between rich and poor growing, Biden proving to be impotent, present day democracy getting scrutinised more than ever before... Roll out toxic masculinity, gender politics, wokeness - that'll keep them busy while all the billionaires jet off to space... Just get some university, pseudo moral intelligence guy, chuck cash at him and he'll go out and milk it for all it's worth... Yeah, let's roll with that while we make the gaps between the rich and poor even bigger... Champagne anyone? And don't worry, I'll pour liberally so all the spillage the poor can come and suck outta the sand... Who says it doesn't trickle down? Smoke and mirrors, completely useless conversations which do nothing, say nothing and go nowhere. Said with big words though so guess it must be important. Whatever. Go on Peterson, tell us this - how do we change the western governments of the world to narrow the gap between rich and poor, hold companies and individuals in those companies to account (jail and the like), and ensure, going forward, that our governments put the peoples of their countries first. When you've finished telling us, go and do it. When it's done I'll start taking you seriously - up until then your just a hot air hack making quick bucks while the potato's hot.",2021-07-22T20:41:29Z,0,0
ShredBetty,Thank you for your insight between: 4:03 min -- 4:25 min,2021-07-22T20:40:08Z,0,0
Jacob Zaranyika,We all start off female from conception.,2021-07-22T20:37:53Z,0,0
comment,Do people forget that he has a daughter? And a wife?,2021-07-22T20:37:22Z,0,0
Kim Van Note,"Take every thought Captive to the Word of God. Stop feeding your egos, it's just mental masturbation and Idolatry. Die to your selves and your flesh -Out of God's Order, because God isn't in it. All these words and analyzing and reasoning - Quit Playing GOD.  ""Be in the world, but not of it"". Put God First - Humility and Maturity In Christ. Let Go and Let God - AA, Russell.  
Russell Brand and Jordan Peterson, read the Bible, meditate on it, Pray to God. Forgive everyone. Ask Jesus to be your Lord and Savior and Repent. 
As Public Figures be an example for CHRIST, not for yourselves. Be His Disciples. Get out of His Way. Keep it Simple. You're wasting Valuable Time doing the devil's bidding. This is Detrimental to the Lives of People. 
""I am the way, the truth and the life, no one comes to the Father but by me."" ~Jesus Christ
""I am your Shepherd and you are my sheep."" Follow Jesus Christ, not the world (the devil).  
I pray for you to Wake Up! In the Lord. Amen",2021-07-22T20:35:53Z,0,0
comment,When was this recorded?,2021-07-22T20:35:53Z,0,0
Allan Davis,"The Anima/Animus relates to our inner or soul life. Not soul as understood in metaphysical terms as something which lives on beyond our physical existence but rather soul as in the inner force that animates us
In a woman her contra sexuality is masculine and governs her rational thinking function and we call this the Animus.
In a man his contra sexuality is feminine and governs his irrational feeling function and we call this the Anima.",2021-07-22T20:35:36Z,0,0
Soul Visionz,"Jordan peterson sold out😥 went from ""freedom of choice"" to ""get your v4x to virtue signal"" real quick",2021-07-22T20:35:35Z,0,0
Masood Vibes,Watch Islam on this. They understand more,2021-07-22T20:35:29Z,0,0
Maryam Smith,"If you like the psychological interpretations of fairy tales check out the books by Marie-Louise von Franz, who collaborated with Jung. Her books on the subject are expressed in an understandable language, insightful and enjoyable reads.",2021-07-22T20:34:29Z,0,0
chrizbie,"""Wotchya reckon, I made it up"" laughed pretty hard at that

Great conversation thanks 🙏",2021-07-22T20:33:29Z,30,0
Daisy,"Russell, Hope you do an Interview about the video below.
Dr David Martin with Reiner Fuellmich.  Full Interview.  The Timeline for Covid patents (ownership) and what that seems to mean.  Not sure if I agree with all of his conclusions but still interesting facts. 
https://www.bitchute.com/video/9HxsE5llViby/",2021-07-22T20:33:19Z,0,0
VB 923,8/26/21,2021-07-22T20:33:14Z,1,1
The Doom Guy,I still think Jordan is not it. I don't believe he believes what he says.,2021-07-22T20:32:31Z,4,1
YouTube Drifter,What is it? Also do you believe what you're saying at all times? Or do you ever catch yourself and say... Wait a second I'm full of shit 😂,2021-07-22T22:30:42Z,0,
Apathetically Concerned,"It's quite silly that the media will applaud a woman speaking to women about how to be better women, and castigate a man for speaking to men about being better men.  And yet, in Jordan's case, his advice is useful everyone.",2021-07-22T20:32:14Z,8,0
John Sharnetsky,"Beating on your chest is not a masculinity.  All this false bravado is overcompensation.  Steve Harvey has a better idea about manhood.  It's three P's.  A man provides for, protects and professes his love.  All this other manhood talk is bubble gum for the brain.",2021-07-22T20:31:17Z,0,0
Wail Bakhiet,"Topic aside I wish conversations whether naturally or in social media  are as calm and understandable as this, without letting the ego taking over the heart brain and tongue. That calmness helps in at least thinking about what the other is saying. Egoistic Debates just feed the anger and attracts people wanting drama to feel lively in a lifeless modern society.",2021-07-22T20:31:16Z,0,0
Iggy-not-Pop,"Cathy Newman  implied  that  if  or  since  you  seem  to  appeal  to  mostly  young  men, that  your  message  must  be  suspect  or  even  nefarious.  She's  so  full of  crap !  She  was  off  the  wall  in  that  interview,  clearly  PRE-judiced .  She's  a  Sexist.  She  just  wouldn't  HEAR  you !   I've  discovered  Russell  &  like  a  lot  of  what  he  has  to  say, except  the  more  ""New Age""  aspects.  I'm reserving  studying  Jordan  until  I  can  take  some serious  time  to  take  in  his  message.  I  want  to  do  it  justice !  I  suspect  that  it  may  well  Change My Life  (  And  I'm  NOT  a   ""young  man""  but  an  old  woman ! )",2021-07-22T20:29:45Z,0,0
Aceface,"Russell is too outspoken (or tries to be) to conduct interviews with other outspoken persons. An interview is not a contest of minds. It is holding space for the subject. There cannot be two opposing subjects - that is a debate, even if the two subjects are in agreeance. Stick to your lane of being an outspoken thinker, Brand, and leave the interviews to those willing to listen...",2021-07-22T20:28:30Z,0,0
Fffk,I’m out of this one - enjoy your evening Russel,2021-07-22T20:27:00Z,7,0
Richie_NOT_Rich,There's a positive feminine?,2021-07-22T20:26:29Z,0,0
Sevader,"Damn, the level of conversation is too damn high with these two! Love it.",2021-07-22T20:24:13Z,18,0
Ana T,Is this guy for real🤭,2021-07-22T20:22:31Z,0,0
Gustosuperdog,This was one of my favourites!  Time for another session with JP??,2021-07-22T20:21:57Z,0,0
David eves,THERES BEEN BOTH GREAT MEN AND WOMAN THROUGHOUT,2021-07-22T20:20:29Z,0,0
TrustWithin,Yes most kids want to be independent and do stuff for themselves but alot of parents don't/won't let them!,2021-07-22T20:20:26Z,0,1
Gaia,Or teach them how things are done,2021-07-23T15:00:29Z,0,
Bruce Watkins,In summary... Can you be anything other than what you are !! A twisted fuk may be a preferable. 🙄 Ideal....,2021-07-22T20:20:15Z,0,0
Lorelei Turgeon,Thank you for being you,2021-07-22T20:18:51Z,0,0
Val,Love JBP! Have been to several of his events at the Beacon ✊I wish there were more men around like him. The millennial men are far too feminized to be reliable partners. They need someone like Dr Peterson in their life to take some responsibility! 🤷‍♀️,2021-07-22T20:17:15Z,3,0
TrustWithin,I totally agree than men and women are more the same than they are different...I am sick of all this men are from Mars crap,2021-07-22T20:15:42Z,0,0
TrustWithin,Empowerment is  🗝,2021-07-22T20:14:23Z,0,0
TrustWithin,Er I had no idea that youtube audiences were 80% male!! 😂,2021-07-22T20:13:32Z,0,0
iAmSkilldog,"Wow! Only just suggested this a few days ago, well done Russell.",2021-07-22T20:13:13Z,0,0
David Williams,"Plenty of women like you, Dr. Peterson, including my wife. The results of being a good man, husband and father have strengthened our family unit immeasurably. Thank you!",2021-07-22T20:01:45Z,37,0
SageandCross,You are listening!!!,2021-07-22T20:01:27Z,0,1
SageandCross,Nice sweatshirt!,2021-07-22T20:03:45Z,0,
Killer Game Shit,"very interesting convo,, loved it",2021-07-22T20:00:38Z,0,0
SageandCross,👏👏👏👏👏,2021-07-22T20:00:21Z,0,0
YUNG XAMA,Please more of you two togheter . Seems you have great synergy,2021-07-22T20:00:19Z,0,0
Aj Mcallister,Very educational. Also like the comment when mr Peterson's camera went out. 🤣😂,2021-07-22T19:58:27Z,0,0
Goatman305,This is awesome! Holy shit! My mind is blown!!,2021-07-22T19:54:36Z,0,0
molly schmidt,"I'd like to propose that it could also be the refusal to see the feminine side of the masculine dominated energy. At the beginning you spoke of it being overbearing parents and by end,the all consuming mother, ""feminine"". Could then the distortion of masculine energy be because of the distortion of it's feminine energy or the denial of it. Jung theorized this as the anime, masculine, animus, feminine, and your shadow self if dominantly masculine being it's feminine energy. I've found with my own growth that your relationship with self has alot to do with your relationship between your masculine and feminine in you.",2021-07-22T19:54:31Z,7,0
pyanek,supposedly 56% of global youtube users are male and 44% are female,2021-07-22T19:51:55Z,0,0
gardener,"Young girls need guidance and love from strong fathers. If you see a crazy woman, chances are she either had a toxic father or an absent father.",2021-07-22T19:48:19Z,0,0
Michael Smallwood,I'm not taking advice on masculinity from a cross-dressing communist...,2021-07-22T19:48:05Z,0,1
Celestina,Peterson?,2021-07-22T20:06:39Z,0,
camaleon sacor,"""BUT LOOK AT THIS OTHER GUY"" hahahahahahha omg xDDD

Allways love to watch and heard both of you speaking. Both are doing an amazing job, and you Russell are just a monster using all the knowladge of your life and your interpretation and thoughts when it comes to speak to anyone. Really intresting to heard allways.

Thanks a lot!",2021-07-22T19:47:52Z,0,0
Irod Jetson,"the femenine aspect of God goes beyond the concept of the Holy Trinity. The Holy Virgin is the mother of creation (Mater) that's different... the femenine aspect of God would be something like what Meister Ekhart describes as ""the Grunt"", or the womb of God as some eastern christians describe it.",2021-07-22T19:47:44Z,0,1
Irod Jetson,"I keep telling you, interview Jonathan Pageau.",2021-07-22T19:54:07Z,0,
Stephen,"We, as a species, are capable of behaving and cohabiting so much better than we have over the past millennia.",2021-07-22T19:47:34Z,52,5
Type A,@Anthony Hewitt fax,2021-07-28T16:40:33Z,0,
Anthony Hewitt,Idk the more i learn about history. The more i disagree.  I think we are doing very very well compared to any other time in history. So much growth the last 50 yrs,2021-07-23T04:18:17Z,1,
Ashton Bowers,But don't throw out the baby with the bath water.,2021-07-23T03:59:19Z,0,
Jennifer Bittle,"Well put, Stephen.",2021-07-23T03:44:04Z,0,
yeshalloween,Well no shit,2021-07-23T03:30:26Z,0,
Sleepy,Jordan Peterson’s and Rogan’s cult of masculinity doesn’t match up with the reality that plenty of the masculine men who listen to these guys (i like Rogan tho) turn their girlfriends and wives into their caregiver mothers rather than being confident men who encourage their wives to be independent career mothers,2021-07-22T19:46:54Z,6,2
Sleepy,just my impression could be wrong,2021-07-24T03:15:37Z,0,
Kivaras,Like who?,2021-07-23T20:12:46Z,0,
Christopher Neufelt,Trivial information: Both speakers have the sign of the Gemini.,2021-07-22T19:45:19Z,3,1
YouTube Drifter,This also is trivial information.,2021-07-22T22:26:39Z,1,
Quo Vadis,"ok, JP, men and women ar more the same than they are different... so this means, that women are responsible for themself to be suppressed? especialy ""overprotective"" mothers are to blame? because inequality can't be the argument for the actual suppresion (if there even is some) in your view. that's what i read between your lines.
luckily allways the prince comes for rescue! yeah, that's why i love to be a man! (and i think you - JP - love this as well!)",2021-07-22T19:44:49Z,0,0
Christian Carver,Get Camille Paglia on,2021-07-22T19:40:55Z,0,0
Lorna Powell,"He's full of shit, men make up 56% of viewers it's hardly a huge difference",2021-07-22T19:39:36Z,0,0
Foothill Girl,More,2021-07-22T19:39:23Z,0,0
Vegas MAN,Very good exchange...,2021-07-22T19:38:16Z,0,0
Andrew Rojas,"I'm not sure if Peterson's claims about Youtube demographics holds up. I don't know where he got his ""80% of Youtube users are male"" stat from.
https://drive.google.com/file/d/1p8gmYxdafFgM5WgSyA93xfDKhWaDRQ1X/view?usp=sharing",2021-07-22T19:37:29Z,1,1
Andrew Rojas,@Gerr Gerring HAHAHA!,2021-07-22T19:51:53Z,0,
John Lee Pettimore III%,Hey here is a great example of the 'Devouring Mother' ....The movie 'Psycho'.,2021-07-22T19:36:44Z,0,0
R Eaton,Disney movies are not my idea of a good place to learn from because of many issues I see in the movies. How about you meaning everyone who watched this.,2021-07-22T19:35:20Z,0,0
Joshua Bray,Great video! All interactions between Russell and Dr. Peterson are so great to see (and learn from). Thanks for sharing!,2021-07-22T19:35:15Z,0,0
𝕋𝕖𝕔 𝕆𝕟𝕖𝕤𝕖𝕝𝕗,He's sexually repressed by repressing his wife and bonds. Old disney movies reference is for pedophiles with the mother archetype to push powerful mature woman away.,2021-07-22T19:34:42Z,2,0
